"Entry.Name","Entry","Organism","Org","Scientific_Name","Gene","Protein.names","gpcr","taxa","Accession","Rename","Org_Uq","RL_Entry_Name"
"X2B220_CAPTE","X2B220","Capitella teleta (Polychaete worm)","CAPTE","Capitella teleta","X2B220","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","CAPTE","X2B220_CAPTE"
"A0A0P5GNW5_9CRUS","A0A0P5GNW5","Daphnia magna","9CRUS","Daphnia magna","A0A0P5GNW5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5GNW5_9CRUS"
"A0A0P6FHC2_9CRUS","A0A0P6FHC2","Daphnia magna","9CRUS","Daphnia magna","A0A0P6FHC2","Gpcr rhodopsin family","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P6FHC2_9CRUS"
"A0A162C9V2_9CRUS","A0A162C9V2","Daphnia magna","9CRUS","Daphnia magna","A0A162C9V2","Pteropsin6-like protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A162C9V2_9CRUS"
"A0A164ECN2_9CRUS","A0A164ECN2","Daphnia magna","9CRUS","Daphnia magna","A0A164ECN2","5-hydroxytryptamine receptor 1","PF00001",2759,"PF00001","Rho","9CRUS","A0A164ECN2_9CRUS"
"A0A164M1L5_9CRUS","A0A164M1L5","Daphnia magna","9CRUS","Daphnia magna","A0A164M1L5","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A164M1L5_9CRUS"
"A0A164M1M3_9CRUS","A0A164M1M3","Daphnia magna","9CRUS","Daphnia magna","A0A164M1M3","Putative Sphingosine 1-phosphate receptor 1","PF00001",2759,"PF00001","Rho","9CRUS","A0A164M1M3_9CRUS"
"A0A164ME70_9CRUS","A0A164ME70","Daphnia magna","9CRUS","Daphnia magna","A0A164ME70","Putative Muscarinic acetylcholine receptor DM1","PF00001",2759,"PF00001","Rho","9CRUS","A0A164ME70_9CRUS"
"A0A164ME78_9CRUS","A0A164ME78","Daphnia magna","9CRUS","Daphnia magna","A0A164ME78","Putative Muscarinic acetylcholine receptor DM1","PF00001",2759,"PF00001","Rho","9CRUS","A0A164ME78_9CRUS"
"A0A164NX67_9CRUS","A0A164NX67","Daphnia magna","9CRUS","Daphnia magna","A0A164NX67","RPE-retinal G protein-coupled receptor","PF00001",2759,"PF00001","Rho","9CRUS","A0A164NX67_9CRUS"
"A0A164QQR0_9CRUS","A0A164QQR0","Daphnia magna","9CRUS","Daphnia magna","A0A164QQR0","Sphingosine 1-phosphate receptor 3-like protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A164QQR0_9CRUS"
"A0A164RJU6_9CRUS","A0A164RJU6","Daphnia magna","9CRUS","Daphnia magna","A0A164RJU6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A164RJU6_9CRUS"
"A0A164RWE0_9CRUS","A0A164RWE0","Daphnia magna","9CRUS","Daphnia magna","A0A164RWE0","Gastrin/cholecystokinin type B receptor (Cholecystokinin-2 receptor)","PF00001",2759,"PF00001","Rho","9CRUS","A0A164RWE0_9CRUS"
"A0A164UBQ8_9CRUS","A0A164UBQ8","Daphnia magna","9CRUS","Daphnia magna","A0A164UBQ8","Putative Pteropsin4","PF00001",2759,"PF00001","Rho","9CRUS","A0A164UBQ8_9CRUS"
"A0A164UUU7_9CRUS","A0A164UUU7","Daphnia magna","9CRUS","Daphnia magna","A0A164UUU7","Class a rhodopsin g-protein coupled receptor gprdop2","PF00001",2759,"PF00001","Rho","9CRUS","A0A164UUU7_9CRUS"
"A0A164WSX7_9CRUS","A0A164WSX7","Daphnia magna","9CRUS","Daphnia magna","A0A164WSX7","Putative Pteropsin8","PF00001",2759,"PF00001","Rho","9CRUS","A0A164WSX7_9CRUS"
"A0A164WVF0_9CRUS","A0A164WVF0","Daphnia magna","9CRUS","Daphnia magna","A0A164WVF0","5-hydroxytryptamine receptor 1-like protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A164WVF0_9CRUS"
"A0A164WZ24_9CRUS","A0A164WZ24","Daphnia magna","9CRUS","Daphnia magna","A0A164WZ24","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A164WZ24_9CRUS"
"A0A164X0K1_9CRUS","A0A164X0K1","Daphnia magna","9CRUS","Daphnia magna","A0A164X0K1","Putative Arthropsin3","PF00001",2759,"PF00001","Rho","9CRUS","A0A164X0K1_9CRUS"
"A0A164X0L1_9CRUS","A0A164X0L1","Daphnia magna","9CRUS","Daphnia magna","A0A164X0L1","Putative Arthropsin2","PF00001",2759,"PF00001","Rho","9CRUS","A0A164X0L1_9CRUS"
"A0A164Y7D3_9CRUS","A0A164Y7D3","Daphnia magna","9CRUS","Daphnia magna","A0A164Y7D3","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A164Y7D3_9CRUS"
"A0A164ZE81_9CRUS","A0A164ZE81","Daphnia magna","9CRUS","Daphnia magna","A0A164ZE81","Putative G-protein coupled receptor 22","PF00001",2759,"PF00001","Rho","9CRUS","A0A164ZE81_9CRUS"
"A0A165AIC4_9CRUS","A0A165AIC4","Daphnia magna","9CRUS","Daphnia magna","A0A165AIC4","Thyrotropin-releasing hormone receptor (Thyroliberin receptor)","PF00001",2759,"PF00001","Rho","9CRUS","A0A165AIC4_9CRUS"
"A0A165AIN5_9CRUS","A0A165AIN5","Daphnia magna","9CRUS","Daphnia magna","A0A165AIN5","Putative Class A rhodopsin G-protein-coupled receptor gprdop2","PF00001",2759,"PF00001","Rho","9CRUS","A0A165AIN5_9CRUS"
"A0A0N8E679_9CRUS","A0A0N8E679","Daphnia magna","9CRUS","Daphnia magna","A0A0N8E679","Putative Class a rhodopsin g-protein coupled receptor gprdop2","PF00001",2759,"PF00001","Rho","9CRUS","A0A0N8E679_9CRUS"
"A0A0P4XVH5_9CRUS","A0A0P4XVH5","Daphnia magna","9CRUS","Daphnia magna","A0A0P4XVH5","Putative Class a rhodopsin g-protein coupled receptor gprdop2","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P4XVH5_9CRUS"
"A0A0P4YG49_9CRUS","A0A0P4YG49","Daphnia magna","9CRUS","Daphnia magna","A0A0P4YG49","Putative Class a rhodopsin g-protein coupled receptor gprdop2","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P4YG49_9CRUS"
"A0A0P5C524_9CRUS","A0A0P5C524","Daphnia magna","9CRUS","Daphnia magna","A0A0P5C524","Class a rhodopsin g-protein coupled receptor gprop1","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5C524_9CRUS"
"A0A0P5C8L6_9CRUS","A0A0P5C8L6","Daphnia magna","9CRUS","Daphnia magna","A0A0P5C8L6","Trace amine-associated receptor","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5C8L6_9CRUS"
"A0A0P5CAX0_9CRUS","A0A0P5CAX0","Daphnia magna","9CRUS","Daphnia magna","A0A0P5CAX0","Neuropeptide Y receptor type","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5CAX0_9CRUS"
"A0A0P5CP44_9CRUS","A0A0P5CP44","Daphnia magna","9CRUS","Daphnia magna","A0A0P5CP44","Class a rhodopsin g-protein coupled receptor gprdop2","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5CP44_9CRUS"
"A0A0P5DRW7_9CRUS","A0A0P5DRW7","Daphnia magna","9CRUS","Daphnia magna","A0A0P5DRW7","2-oxoglutarate receptor 1 (Substance-K receptor)","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5DRW7_9CRUS"
"A0A0P5HNW1_9CRUS","A0A0P5HNW1","Daphnia magna","9CRUS","Daphnia magna","A0A0P5HNW1","Putative Class a rhodopsin g-protein coupled receptor gprop1","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5HNW1_9CRUS"
"A0A0P5KYZ7_9CRUS","A0A0P5KYZ7","Daphnia magna","9CRUS","Daphnia magna","A0A0P5KYZ7","7 transmembrane receptor","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5KYZ7_9CRUS"
"A0A0P5Q8W3_9CRUS","A0A0P5Q8W3","Daphnia magna","9CRUS","Daphnia magna","A0A0P5Q8W3","Putative Class a rhodopsin g-protein coupled receptor gprop1","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5Q8W3_9CRUS"
"A0A0P5SE02_9CRUS","A0A0P5SE02","Daphnia magna","9CRUS","Daphnia magna","A0A0P5SE02","Class a rhodopsin g-protein coupled receptor gprop1","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5SE02_9CRUS"
"A0A0P5T037_9CRUS","A0A0P5T037","Daphnia magna","9CRUS","Daphnia magna","A0A0P5T037","Putative Class a rhodopsin g-protein coupled receptor gprop1","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5T037_9CRUS"
"A0A0P5ZP58_9CRUS","A0A0P5ZP58","Daphnia magna","9CRUS","Daphnia magna","A0A0P5ZP58","Putative Class a rhodopsin g-protein coupled receptor gprdop2","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5ZP58_9CRUS"
"A0A0P5ZUC3_9CRUS","A0A0P5ZUC3","Daphnia magna","9CRUS","Daphnia magna","A0A0P5ZUC3","Putative Gpcr rhodopsin family","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P5ZUC3_9CRUS"
"A0A0P6A8G7_9CRUS","A0A0P6A8G7","Daphnia magna","9CRUS","Daphnia magna","A0A0P6A8G7","Neuropeptide Y receptor type-like protein (Putative NPFG-protein-coupled receptor)","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P6A8G7_9CRUS"
"A0A0P6CDF0_9CRUS","A0A0P6CDF0","Daphnia magna","9CRUS","Daphnia magna","A0A0P6CDF0","Putative Class A rhodopsin G-protein-coupled receptor GPRnna8 (Putative Neuropeptide Y receptor type)","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P6CDF0_9CRUS"
"A0A0P6FHD3_9CRUS","A0A0P6FHD3","Daphnia magna","9CRUS","Daphnia magna","A0A0P6FHD3","Putative Gpcr rhodopsin family","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P6FHD3_9CRUS"
"A0A0P6GK88_9CRUS","A0A0P6GK88","Daphnia magna","9CRUS","Daphnia magna","A0A0P6GK88","Putative Somatostatin receptor type","PF00001",2759,"PF00001","Rho","9CRUS","A0A0P6GK88_9CRUS"
"A0A162CAD5_9CRUS","A0A162CAD5","Daphnia magna","9CRUS","Daphnia magna","A0A162CAD5","Putative Allatostatin B receptor","PF00001",2759,"PF00001","Rho","9CRUS","A0A162CAD5_9CRUS"
"A0A162CPJ4_9CRUS","A0A162CPJ4","Daphnia magna","9CRUS","Daphnia magna","A0A162CPJ4","Hydroxysteroid dehydrogenase 2-like protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A162CPJ4_9CRUS"
"A0A162QQW6_9CRUS","A0A162QQW6","Daphnia magna","9CRUS","Daphnia magna","A0A162QQW6","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A162QQW6_9CRUS"
"A0A162STM6_9CRUS","A0A162STM6","Daphnia magna","9CRUS","Daphnia magna","A0A162STM6","7 transmembrane receptor-like protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A162STM6_9CRUS"
"A0A164ILW2_9CRUS","A0A164ILW2","Daphnia magna","9CRUS","Daphnia magna","A0A164ILW2","Class A rhodopsin G-protein-coupled receptor gprdop2","PF00001",2759,"PF00001","Rho","9CRUS","A0A164ILW2_9CRUS"
"A0A164Q8F8_9CRUS","A0A164Q8F8","Daphnia magna","9CRUS","Daphnia magna","A0A164Q8F8","Putative 5-hydroxytryptamine receptor 1","PF00001",2759,"PF00001","Rho","9CRUS","A0A164Q8F8_9CRUS"
"A0A164QQT4_9CRUS","A0A164QQT4","Daphnia magna","9CRUS","Daphnia magna","A0A164QQT4","Putative Alpha-2B adrenergic receptor","PF00001",2759,"PF00001","Rho","9CRUS","A0A164QQT4_9CRUS"
"A0A164SYH5_9CRUS","A0A164SYH5","Daphnia magna","9CRUS","Daphnia magna","A0A164SYH5","Long-wavelength-like opsin","PF00001",2759,"PF00001","Rho","9CRUS","A0A164SYH5_9CRUS"
"A0A164UEK8_9CRUS","A0A164UEK8","Daphnia magna","9CRUS","Daphnia magna","A0A164UEK8","G-protein coupled receptor 6","PF00001",2759,"PF00001","Rho","9CRUS","A0A164UEK8_9CRUS"
"A0A164WG13_9CRUS","A0A164WG13","Daphnia magna","9CRUS","Daphnia magna","A0A164WG13","Pteropsin8","PF00001",2759,"PF00001","Rho","9CRUS","A0A164WG13_9CRUS"
"A0A164WMJ1_9CRUS","A0A164WMJ1","Daphnia magna","9CRUS","Daphnia magna","A0A164WMJ1","Putative Arthropsin3","PF00001",2759,"PF00001","Rho","9CRUS","A0A164WMJ1_9CRUS"
"A0A164WMQ8_9CRUS","A0A164WMQ8","Daphnia magna","9CRUS","Daphnia magna","A0A164WMQ8","Putative Proctolin receptor","PF00001",2759,"PF00001","Rho","9CRUS","A0A164WMQ8_9CRUS"
"A0A164WNA0_9CRUS","A0A164WNA0","Daphnia magna","9CRUS","Daphnia magna","A0A164WNA0","Putative Gastrin-releasing peptide receptor","PF00001",2759,"PF00001","Rho","9CRUS","A0A164WNA0_9CRUS"
"A0A164X5L5_9CRUS","A0A164X5L5","Daphnia magna","9CRUS","Daphnia magna","A0A164X5L5","Putative Class A rhodopsin G-protein-coupled receptor gprdop2","PF00001",2759,"PF00001","Rho","9CRUS","A0A164X5L5_9CRUS"
"A0A164XCH1_9CRUS","A0A164XCH1","Daphnia magna","9CRUS","Daphnia magna","A0A164XCH1","G-protein-coupled receptor","PF00001",2759,"PF00001","Rho","9CRUS","A0A164XCH1_9CRUS"
"A0A164Y831_9CRUS","A0A164Y831","Daphnia magna","9CRUS","Daphnia magna","A0A164Y831","G-protein coupled receptors family 1 profile domain-containing protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A164Y831_9CRUS"
"A0A164Z7G7_9CRUS","A0A164Z7G7","Daphnia magna","9CRUS","Daphnia magna","A0A164Z7G7","Putative G-protein coupled receptor 45","PF00001",2759,"PF00001","Rho","9CRUS","A0A164Z7G7_9CRUS"
"A0A164ZLS5_9CRUS","A0A164ZLS5","Daphnia magna","9CRUS","Daphnia magna","A0A164ZLS5","Bombesin receptor subtype-3/sw-like protein","PF00001",2759,"PF00001","Rho","9CRUS","A0A164ZLS5_9CRUS"
"A0A090N8F8_HUMAN","A0A090N8F8","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A090N8F8","Adenylate cyclase activating polypeptide 1 (Pituitary) receptor type I","PF00002",2759,"PF00002","Sec","HUMAN","A0A090N8F8_HUMAN"
"A0A090N8Y6_HUMAN","A0A090N8Y6","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A090N8Y6","Growth hormone releasing hormone receptor","PF00002",2759,"PF00002","Sec","HUMAN","A0A090N8Y6_HUMAN"
"A0A0B4LFS2_DROME","A0A0B4LFS2","Drosophila melanogaster (Fruit fly)","DROME","Drosophila melanogaster","A0A0B4LFS2","Methuselah-like 3, isoform B (Methuselah-like 3, isoform C)","PF00002",2759,"PF00002","Sec","DROME","A0A0B4LFS2_DROME"
"A0A5F9ZH94_HUMAN","A0A5F9ZH94","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A5F9ZH94","Adhesion G-protein coupled receptor G1 (G-protein coupled receptor 56)","PF00002",2759,"PF00002","Sec","HUMAN","A0A5F9ZH94_HUMAN"
"H3BIL3_LATCH","H3BIL3","Latimeria chalumnae (Coelacanth)","LATCH","Latimeria chalumnae","H3BIL3","Calcitonin receptor","PF00002",2759,"PF00002","Sec","LATCH","H3BIL3_LATCH"
"Q8SWX5_DROME","Q8SWX5","Drosophila melanogaster (Fruit fly)","DROME","Drosophila melanogaster","Q8SWX5","GH13988p","PF00002",2759,"PF00002","Sec","DROME","Q8SWX5_DROME"
"Q8SZ11_DROME","Q8SZ11","Drosophila melanogaster (Fruit fly)","DROME","Drosophila melanogaster","Q8SZ11","RE24343p","PF00002",2759,"PF00002","Sec","DROME","Q8SZ11_DROME"
"A0A024R6U7_HUMAN","A0A024R6U7","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A024R6U7","Adhesion G-protein coupled receptor G1 (G-protein coupled receptor 56)","PF00002",2759,"PF00002","Sec","HUMAN","A0A024R6U7_HUMAN"
"A0A090N7T4_HUMAN","A0A090N7T4","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A090N7T4","Corticotropin releasing hormone receptor 2","PF00002",2759,"PF00002","Sec","HUMAN","A0A090N7T4_HUMAN"
"A0A1B0H7U2_HUMAN","A0A1B0H7U2","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A1B0H7U2","Growth hormone releasing hormone receptor variant 1","PF00002",2759,"PF00002","Sec","HUMAN","A0A1B0H7U2_HUMAN"
"A0A1B0H834_HUMAN","A0A1B0H834","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A1B0H834","Growth hormone releasing hormone receptor variant 2","PF00002",2759,"PF00002","Sec","HUMAN","A0A1B0H834_HUMAN"
"A0A1S5RIN2_PETMA","A0A1S5RIN2","Petromyzon marinus (Sea lamprey)","PETMA","Petromyzon marinus","A0A1S5RIN2","Corticotropin releasing hormone receptor alpha","PF00002",2759,"PF00002","Sec","PETMA","A0A1S5RIN2_PETMA"
"A0A1X7SVP5_AMPQE","A0A1X7SVP5","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7SVP5","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7SVP5_AMPQE"
"A0A1X7TPQ7_AMPQE","A0A1X7TPQ7","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7TPQ7","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7TPQ7_AMPQE"
"A0A1X7TWQ6_AMPQE","A0A1X7TWQ6","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7TWQ6","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7TWQ6_AMPQE"
"A0A1X7TXZ2_AMPQE","A0A1X7TXZ2","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7TXZ2","EGF-like domain-containing protein","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7TXZ2_AMPQE"
"A0A1X7UAT8_AMPQE","A0A1X7UAT8","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7UAT8","Latrophilin Cirl","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7UAT8_AMPQE"
"A0A1X7UC39_AMPQE","A0A1X7UC39","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7UC39","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7UC39_AMPQE"
"A0A1X7UXR0_AMPQE","A0A1X7UXR0","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7UXR0","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7UXR0_AMPQE"
"A0A1X7VNU3_AMPQE","A0A1X7VNU3","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7VNU3","Uncharacterized protein","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7VNU3_AMPQE"
"A0A1X7VWH3_AMPQE","A0A1X7VWH3","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7VWH3","G-protein coupled receptors family 2 profile 1 domain-containing protein","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7VWH3_AMPQE"
"A0A1X7VX44_AMPQE","A0A1X7VX44","Amphimedon queenslandica (Sponge)","AMPQE","Amphimedon queenslandica","A0A1X7VX44","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","AMPQE","A0A1X7VX44_AMPQE"
"A0A384MTS7_HUMAN","A0A384MTS7","Homo sapiens (Human)","HUMAN","Homo sapiens","A0A384MTS7","Epididymis secretory sperm binding protein (Glucagon-like peptide 2 receptor, isoform CRA_b)","PF00002",2759,"PF00002","Sec","HUMAN","A0A384MTS7_HUMAN"
"A0A4W3GGV5_CALMI","A0A4W3GGV5","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3GGV5","Adhesion G protein-coupled receptor B1","PF00002",2759,"PF00002","Sec","CALMI","A0A4W3GGV5_CALMI"
"A0A4W3GSE2_CALMI","A0A4W3GSE2","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3GSE2","Glucagon like peptide 2 receptor","PF00002",2759,"PF00002","Sec","CALMI","A0A4W3GSE2_CALMI"
"A0A4W3GTG4_CALMI","A0A4W3GTG4","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3GTG4","Growth hormone releasing hormone receptor","PF00002",2759,"PF00002","Sec","CALMI","A0A4W3GTG4_CALMI"
"A0A4W3GV49_CALMI","A0A4W3GV49","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3GV49","Growth hormone releasing hormone receptor","PF00002",2759,"PF00002","Sec","CALMI","A0A4W3GV49_CALMI"
"A0A4W3HU28_CALMI","A0A4W3HU28","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3HU28","Vasoactive intestinal polypeptide receptor-like","PF00002",2759,"PF00002","Sec","CALMI","A0A4W3HU28_CALMI"
"A0A4W3HU32_CALMI","A0A4W3HU32","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3HU32","Vasoactive intestinal polypeptide receptor-like","PF00002",2759,"PF00002","Sec","CALMI","A0A4W3HU32_CALMI"
"A0A4W3HX15_CALMI","A0A4W3HX15","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3HX15","Vasoactive intestinal polypeptide receptor-like","PF00002",2759,"PF00002","Sec","CALMI","A0A4W3HX15_CALMI"
"A0A4W3I164_CALMI","A0A4W3I164","Callorhinchus milii (Ghost shark)","CALMI","Callorhinchus milii","A0A4W3I164","Growth hormone releasing hormone receptor 2","PF00002",2759,"PF00002","Sec","CALMI","A0A4W3I164_CALMI"
"A0A6B2LA28_9EUKA","A0A6B2LA28","Arcella intermedia","9EUKA","Arcella intermedia","A0A6B2LA28","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","9EUKA2","A0A6B2LA28_9EUKA2"
"A0A7M7LLR3_STRPU","A0A7M7LLR3","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7LLR3","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","STRPU","A0A7M7LLR3_STRPU"
"A0A7M7N0U4_STRPU","A0A7M7N0U4","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N0U4","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","STRPU","A0A7M7N0U4_STRPU"
"A0A7M7N6U5_STRPU","A0A7M7N6U5","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7N6U5","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","STRPU","A0A7M7N6U5_STRPU"
"A0A7M7NDC2_STRPU","A0A7M7NDC2","Strongylocentrotus purpuratus (Purple sea urchin)","STRPU","Strongylocentrotus purpuratus","A0A7M7NDC2","G-protein coupled receptors family 2 profile 2 domain-containing protein","PF00002",2759,"PF00002","Sec","STRPU","A0A7M7NDC2_STRPU"
